ID_Unidad,Placa,Serial,Marca,Modelo,Color,Tipo_Vehiculo,Tipo_Flota,Estatus_Final,Situacion_Actual,Gerencia,Responsable_Usuario,Cargo_Usuario,Ubicacion_Taller,Documento_Url,Ubicacion_Actual
OCC-1602,AH225FD,LFMAYA0C6S0861650,TOYOTA,COROLLA,BLANCO,SEDAN,Liviana,OPERATIVA,OPERATIVA,INGENIERIA DE COSTOS,LUIS BARBOZA,,,,
OCC-1603,AH221FD,LFMAYA0C8S0861648,TOYOTA,COROLLA,BLANCO,SEDAN,Liviana,OPERATIVA,OPERATIVA,POR ASIGNAR,POR ASIGNAR,,,,
OCC-1604,AH222FD,LFMAYA0C5S0861638,TOYOTA,COROLLA,BLANCO,SEDAN,Liviana,OPERATIVA,OPERATIVA,POR ASIGNAR,POR ASIGNAR,,,,
19511,VC1308,N/T,MERCEDES BENZ,,BLANCO,MINIBUS,Pesada,A DESINCORPORAR,DESMANTELADA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
7304,S/P,N/T,IVECO,,ROJO,MINIBUS,Pesada,COMODATO,DESCONOCIDO,ALCALDIA DEL MUNICIPIO MARA,OSWALDO SANTIAGO,,,,
8046,S/P,N/T,IVECO,,ROJO,MINIBUS,Pesada,COMODATO,DESCONOCIDO,ALCALDIA DEL MUNICIPIO MARA,OSWALDO SANTIAGO,,,,
4308,S/P,N/T,IVECO,,ROJO,MINIBUS,Pesada,COMODATO,DESCONOCIDO,ALCALDIA DEL MUNICIPIO MARA,OSWALDO SANTIAGO,,,,
6369,S/P,N/T,IVECO,,ROJO,MINIBUS,Pesada,COMODATO,DESCONOCIDO,ALCALDIA DEL MUNICIPIO MARA,OSWALDO SANTIAGO,,,,
19648,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19662,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19515,EAR31I,9VD6881566V475336,MERCEDES BENZ,,BLANCO,AUTOBUSES,Pesada,INOPERATIVA,PARADA POR FALLAS,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19679,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19517,KBM81F,N/T,FIAT,,BLANCO,AUTOBUSES,Pesada,A DESINCORPORAR,DESMANTELADA,COL(DIVISIÓN COSTA ORIENTAL DEL LAGO),FRANCISCO SUAREZ,,,,
796,AH208YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19668,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19692,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19694,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19653,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19706,AH207YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19670,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19721,AF019HM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19725,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
PB-VP00654,AA015AD,N/T,IVECO,,BLANCO,AUTOBUSES,Pesada,INOPERATIVA,PARADA POR FALLAS,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
2895,70CGAF,N/T,ENCAVA,,BLANCO,AUTOBUSES,Pesada,A DESINCORPORAR,DESMANTELADA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19658,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19518,KBM83F,93W244K7162006349,FIAT,,BLANCO,AUTOBUSES,Pesada,A DESINCORPORAR,DESMANTELADA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19519,KBM82F,N/T,FIAT,,BLANCO,AUTOBUSES,Pesada,A DESINCORPORAR,DESMANTELADA,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
5318,LAU21R,N/T,MERCEDES BENZ,,BLANCO,AUTOBUSES,Pesada,INOPERATIVA,PARADA POR FALLAS,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19640,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19664,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19665,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19671,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19672,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19674,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19675,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19676,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19691,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19680,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19681,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19683,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19686,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19689,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19699,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19702,AH202YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19713,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19719,AH234YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19639,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19638,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19651,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19609,AB882VA,LZYTETD6X81000113,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19623,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19637,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19684,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19642,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
788,AF930GM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19718,AF025HM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19641,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19644,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19645,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19646,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19647,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19650,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19657,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19659,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19660,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19663,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19666,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19669,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19673,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19677,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19682,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19685,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19688,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19690,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19693,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19695,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19696,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19697,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19703,AH214YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19704,AF942GM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19705,AF939GM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19707,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19708,AB817ZF,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19709,AG474BG,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19710,AB835ZF,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19711,AG460BG,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19714,AB783ZF,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19715,AG477BG,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19716,AG459BG,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19724,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1051,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19661,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19652,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19655,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1058,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1043,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1042,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1057,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1040,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1045,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19722,AH212YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19723,AF455HM,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19726,AG540KG,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19643,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19649,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19654,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1041,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19678,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19687,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19698,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19700,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19701,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19712,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19656,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19667,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1049,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19720,AH222YA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19602,AB786VA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1056,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19612,AB858VA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
65,AB241KA,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
19516,EAR29I,N/T,MERCEDES BENZ,,NEGRO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
A0103AF,A0103AF,N/T,IVECO,,BLANCO,AUTOBUSES,Pesada,A DESINCORPORAR,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
AA015AF,AA015AF,N/T,IVECO,,BLANCO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1044,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1046,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1047,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1048,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1050,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1052,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
1059,S/P,N/T,YUTONG,,VINOTINTO,AUTOBUSES,Pesada,EN PROCESO DE DESINCORPORACION,FUERA DE SERVICIO,TRANSPORTE TERRESTRE,OSWALDO SANTIAGO,,,,
